# Time (s)	Gamma
    6845.1	    0.0858
    6845.4	    0.0858
    6845.7	    0.0858
    6846.0	    0.0858
    6846.3	    0.0858
    6846.6	    0.0858
    6846.9	    0.0858
    6847.2	    0.0858
    6847.5	    0.0858
    6847.8	    0.0858
    6848.1	    0.0858
    6848.4	    0.0858
    6848.7	    0.0858
    6849.0	    0.0858
    6849.3	    0.0858
    6849.6	    0.0858
    6849.9	    0.0858
    6850.2	    0.0858
    6850.5	    0.0858
    6850.8	    0.0858
    6851.1	    0.0858
    6851.4	    0.0858
    6851.7	    0.0858
    6852.0	    0.0858
    6852.3	    0.0858
    6852.6	    0.0858
    6852.9	    0.0858
    6853.2	    0.0858
    6853.5	    0.0858
    6853.8	    0.0858
    6854.1	    0.0858
    6854.4	    0.0858
    6854.7	    0.0858
    6855.0	    0.0858
    6855.3	    0.0858
    6855.6	    0.0858
    6855.9	    0.0858
    6856.2	    0.0858
    6856.5	    0.0858
    6856.8	    0.0858
    6857.1	    0.0858
    6857.4	    0.0858
    6857.7	    0.0858
    6858.0	    0.0858
    6858.3	    0.0858
    6858.6	    0.0858
    6858.9	    0.0858
    6859.2	    0.0858
    6859.5	    0.0858
    6859.8	    0.0858
    6860.1	    0.0858
    6860.4	    0.0857
    6860.7	    0.0857
    6861.0	    0.0857
    6861.3	    0.0857
    6861.6	    0.0857
    6861.9	    0.0858
    6862.2	    0.0857
    6862.5	    0.0858
    6862.8	    0.0858
    6863.1	    0.0858
    6863.4	    0.0858
    6863.7	    0.0858
    6864.0	    0.0858
    6864.3	    0.0857
    6864.6	    0.0857
    6864.9	    0.0857
    6865.2	    0.0857
    6865.5	    0.0857
    6865.8	    0.0857
    6866.1	    0.0857
    6866.4	    0.0857
    6866.7	    0.0857
    6867.0	    0.0857
    6867.3	    0.0857
    6867.6	    0.0857
    6867.9	    0.0857
    6868.2	    0.0857
    6868.5	    0.0857
    6868.8	    0.0857
    6869.1	    0.0857
    6869.4	    0.0857
    6869.7	    0.0857
    6870.0	    0.0857
    6870.3	    0.0857
    6870.6	    0.0857
    6870.9	    0.0857
    6871.2	    0.0857
    6871.5	    0.0857
    6871.8	    0.0857
    6872.1	    0.0857
    6872.4	    0.0857
    6872.7	    0.0857
    6873.0	    0.0857
    6873.3	    0.0857
    6873.6	    0.0857
    6873.9	    0.0857
    6874.2	    0.0857
    6874.5	    0.0857
    6874.8	    0.0857
    6875.1	    0.0857
    6875.4	    0.0857
    6875.7	    0.0857
    6876.0	    0.0857
    6876.3	    0.0857
    6876.6	    0.0857
    6876.9	    0.0857
    6877.2	    0.0856
    6877.5	    0.0857
    6877.8	    0.0857
    6878.1	    0.0857
    6878.4	    0.0857
    6878.7	    0.0857
    6879.0	    0.0857
    6879.3	    0.0857
    6879.6	    0.0857
    6879.9	    0.0857
    6880.2	    0.0857
    6880.5	    0.0857
    6880.8	    0.0857
    6881.1	    0.0857
    6881.4	    0.0857
    6881.7	    0.0857
    6882.0	    0.0858
    6882.3	    0.0926
    6882.6	    0.1073
    6882.9	    0.1187
    6883.2	    0.1272
    6883.5	    0.1322
    6883.8	    0.1355
    6884.1	    0.1372
    6884.4	    0.1379
    6884.7	    0.1379
    6885.0	    0.1374
    6885.3	    0.1366
    6885.6	    0.1354
    6885.9	    0.1342
    6886.2	    0.1328
    6886.5	    0.1314
    6886.8	    0.1301
    6887.1	    0.1286
    6887.4	    0.1272
    6887.7	    0.1259
    6888.0	    0.1245
    6888.3	    0.1233
    6888.6	    0.1219
    6888.9	    0.1209
    6889.2	    0.1198
    6889.5	    0.1187
    6889.8	    0.1178
    6890.1	    0.1168
    6890.4	    0.1159
    6890.7	    0.1150
    6891.0	    0.1141
    6891.3	    0.1134
    6891.6	    0.1126
    6891.9	    0.1118
    6892.2	    0.1112
    6892.5	    0.1105
    6892.8	    0.1099
    6893.1	    0.1093
    6893.4	    0.1087
    6893.7	    0.1082
    6894.0	    0.1077
    6894.3	    0.1071
    6894.6	    0.1067
    6894.9	    0.1062
    6895.2	    0.1058
    6895.5	    0.1054
    6895.8	    0.1050
    6896.1	    0.1046
    6896.4	    0.1042
    6896.7	    0.1038
    6897.0	    0.1035
    6897.3	    0.1031
    6897.6	    0.1028
    6897.9	    0.1024
    6898.2	    0.1021
    6898.5	    0.1018
    6898.8	    0.1015
    6899.1	    0.1012
    6899.4	    0.1009
    6899.7	    0.1006
    6900.0	    0.1003
    6900.3	    0.1000
    6900.6	    0.0998
    6900.9	    0.0995
    6901.2	    0.0993
    6901.5	    0.0990
    6901.8	    0.0988
    6902.1	    0.0986
    6902.4	    0.0984
    6902.7	    0.0982
    6903.0	    0.0980
    6903.3	    0.0978
    6903.6	    0.0976
    6903.9	    0.0974
    6904.2	    0.0972
    6904.5	    0.0970
    6904.8	    0.0969
    6905.1	    0.0967
    6905.4	    0.0965
    6905.7	    0.0964
    6906.0	    0.0962
    6906.3	    0.0961
    6906.6	    0.0959
    6906.9	    0.0957
    6907.2	    0.0956
    6907.5	    0.0955
    6907.8	    0.0953
    6908.1	    0.0952
    6908.4	    0.0951
    6908.7	    0.0949
    6909.0	    0.0948
    6909.3	    0.0946
    6909.6	    0.0945
    6909.9	    0.0944
    6910.2	    0.0943
    6910.5	    0.0941
    6910.8	    0.0940
    6911.1	    0.0939
    6911.4	    0.0938
    6911.7	    0.0937
    6912.0	    0.0936
    6912.3	    0.0935
    6912.6	    0.0934
    6912.9	    0.0933
    6913.2	    0.0932
    6913.5	    0.0931
    6913.8	    0.0931
    6914.1	    0.0930
    6914.4	    0.0929
    6914.7	    0.0928
    6915.0	    0.0927
    6915.3	    0.0926
    6915.6	    0.0925
    6915.9	    0.0924
    6916.2	    0.0924
    6916.5	    0.0923
    6916.8	    0.0922
    6917.1	    0.0921
    6917.4	    0.0920
    6917.7	    0.0919
    6918.0	    0.0919
    6918.3	    0.0918
    6918.6	    0.0918
    6918.9	    0.0917
    6919.2	    0.0916
    6919.5	    0.0916
    6919.8	    0.0915
    6920.1	    0.0914
    6920.4	    0.0914
    6920.7	    0.0913
    6921.0	    0.0912
    6921.3	    0.0912
    6921.6	    0.0911
    6921.9	    0.0911
    6922.2	    0.0910
    6922.5	    0.0909
    6922.8	    0.0909
    6923.1	    0.0908
    6923.4	    0.0908
    6923.7	    0.0907
    6924.0	    0.0907
    6924.3	    0.0906
    6924.6	    0.0906
    6924.9	    0.0905
    6925.2	    0.0905
    6925.5	    0.0904
    6925.8	    0.0904
    6926.1	    0.0903
    6926.4	    0.0903
    6926.7	    0.0903
    6927.0	    0.0902
    6927.3	    0.0902
    6927.6	    0.0902
    6927.9	    0.0901
    6928.2	    0.0901
    6928.5	    0.0900
    6928.8	    0.0900
    6929.1	    0.0899
    6929.4	    0.0899
    6929.7	    0.0899
    6930.0	    0.0898
    6930.3	    0.0898
    6930.6	    0.0897
    6930.9	    0.0897
    6931.2	    0.0896
    6931.5	    0.0896
    6931.8	    0.0896
    6932.1	    0.0895
    6932.4	    0.0895
    6932.7	    0.0895
    6933.0	    0.0894
    6933.3	    0.0894
    6933.6	    0.0894
    6933.9	    0.0894
    6934.2	    0.0893
    6934.5	    0.0893
    6934.8	    0.0893
    6935.1	    0.0892
    6935.4	    0.0892
    6935.7	    0.0892
    6936.0	    0.0892
    6936.3	    0.0891
    6936.6	    0.0891
    6936.9	    0.0891
    6937.2	    0.0890
    6937.5	    0.0890
    6937.8	    0.0890
    6938.1	    0.0889
    6938.4	    0.0889
    6938.7	    0.0889
    6939.0	    0.0889
    6939.3	    0.0888
    6939.6	    0.0888
    6939.9	    0.0888
    6940.2	    0.0887
    6940.5	    0.0887
    6940.8	    0.0887
    6941.1	    0.0887
    6941.4	    0.0887
    6941.7	    0.0887
    6942.0	    0.0886
    6942.3	    0.0886
    6942.6	    0.0886
    6942.9	    0.0886
    6943.2	    0.0885
    6943.5	    0.0885
    6943.8	    0.0885
    6944.1	    0.0885
    6944.4	    0.0885
    6944.7	    0.0884
    6945.0	    0.0884
    6945.3	    0.0884
    6945.6	    0.0884
    6945.9	    0.0884
    6946.2	    0.0883
    6946.5	    0.0883
    6946.8	    0.0883
    6947.1	    0.0883
    6947.4	    0.0883
    6947.7	    0.0882
    6948.0	    0.0882
    6948.3	    0.0882
    6948.6	    0.0882
    6948.9	    0.0882
    6949.2	    0.0881
    6949.5	    0.0881
    6949.8	    0.0881
    6950.1	    0.0881
    6950.4	    0.0881
    6950.7	    0.0881
    6951.0	    0.0881
    6951.3	    0.0880
    6951.6	    0.0880
    6951.9	    0.0880
    6952.2	    0.0880
    6952.5	    0.0879
    6952.8	    0.0879
    6953.1	    0.0879
    6953.4	    0.0879
    6953.7	    0.0879
    6954.0	    0.0879
    6954.3	    0.0879
    6954.6	    0.0879
    6954.9	    0.0879
    6955.2	    0.0879
    6955.5	    0.0878
    6955.8	    0.0878
    6956.1	    0.0878
    6956.4	    0.0878
    6956.7	    0.0878
    6957.0	    0.0878
    6957.3	    0.0877
    6957.6	    0.0877
    6957.9	    0.0877
    6958.2	    0.0877
    6958.5	    0.0877
    6958.8	    0.0877
    6959.1	    0.0877
    6959.4	    0.0876
    6959.7	    0.0876
    6960.0	    0.0876
    6960.3	    0.0876
    6960.6	    0.0876
    6960.9	    0.0876
    6961.2	    0.0876
    6961.5	    0.0876
    6961.8	    0.0875
    6962.1	    0.0875
    6962.4	    0.0875
    6962.7	    0.0875
    6963.0	    0.0875
    6963.3	    0.0875
    6963.6	    0.0875
    6963.9	    0.0875
    6964.2	    0.0874
    6964.5	    0.0874
    6964.8	    0.0874
    6965.1	    0.0874
    6965.4	    0.0874
    6965.7	    0.0874
    6966.0	    0.0873
    6966.3	    0.0873
    6966.6	    0.0873
    6966.9	    0.0873
    6967.2	    0.0873
    6967.5	    0.0873
    6967.8	    0.0873
    6968.1	    0.0873
    6968.4	    0.0873
    6968.7	    0.0873
    6969.0	    0.0873
    6969.3	    0.0873
    6969.6	    0.0873
    6969.9	    0.0873
    6970.2	    0.0873
    6970.5	    0.0872
    6970.8	    0.0872
    6971.1	    0.0872
    6971.4	    0.0872
    6971.7	    0.0872
    6972.0	    0.0872
    6972.3	    0.0871
    6972.6	    0.0871
    6972.9	    0.0871
    6973.2	    0.0871
    6973.5	    0.0871
    6973.8	    0.0871
    6974.1	    0.0871
    6974.4	    0.0871
    6974.7	    0.0871
    6975.0	    0.0871
    6975.3	    0.0871
    6975.6	    0.0871
    6975.9	    0.0871
    6976.2	    0.0871
    6976.5	    0.0871
    6976.8	    0.0871
    6977.1	    0.0871
    6977.4	    0.0870
    6977.7	    0.0870
    6978.0	    0.0870
    6978.3	    0.0870
    6978.6	    0.0870
    6978.9	    0.0870
    6979.2	    0.0870
    6979.5	    0.0870
    6979.8	    0.0870
    6980.1	    0.0870
    6980.4	    0.0869
    6980.7	    0.0869
    6981.0	    0.0869
    6981.3	    0.0869
    6981.6	    0.0869
    6981.9	    0.0869
    6982.2	    0.0869
    6982.5	    0.0869
    6982.8	    0.0869
    6983.1	    0.0869
    6983.4	    0.0869
    6983.7	    0.0868
    6984.0	    0.0868
    6984.3	    0.0868
    6984.6	    0.0868
    6984.9	    0.0868
    6985.2	    0.0869
    6985.5	    0.0868
    6985.8	    0.0868
    6986.1	    0.0869
    6986.4	    0.0868
    6986.7	    0.0869
    6987.0	    0.0868
    6987.3	    0.0868
    6987.6	    0.0868
    6987.9	    0.0868
    6988.2	    0.0867
    6988.5	    0.0868
    6988.8	    0.0867
    6989.1	    0.0867
    6989.4	    0.0867
    6989.7	    0.0867
    6990.0	    0.0867
    6990.3	    0.0867
    6990.6	    0.0867
    6990.9	    0.0867
    6991.2	    0.0867
    6991.5	    0.0867
    6991.8	    0.0867
    6992.1	    0.0867
    6992.4	    0.0867
    6992.7	    0.0867
    6993.0	    0.0867
    6993.3	    0.0867
    6993.6	    0.0866
    6993.9	    0.0866
    6994.2	    0.0866
    6994.5	    0.0866
    6994.8	    0.0866
    6995.1	    0.0866
    6995.4	    0.0866
    6995.7	    0.0866
    6996.0	    0.0866
    6996.3	    0.0866
    6996.6	    0.0866
    6996.9	    0.0866
    6997.2	    0.0866
    6997.5	    0.0866
    6997.8	    0.0866
    6998.1	    0.0866
    6998.4	    0.0866
    6998.7	    0.0866
    6999.0	    0.0866
    6999.3	    0.0866
    6999.6	    0.0865
    6999.9	    0.0865
    7000.2	    0.0865
    7000.5	    0.0865
    7000.8	    0.0865
    7001.1	    0.0865
    7001.4	    0.0865
    7001.7	    0.0865
    7002.0	    0.0865
    7002.3	    0.0865
    7002.6	    0.0865
    7002.9	    0.0865
    7003.2	    0.0865
    7003.5	    0.0865
    7003.8	    0.0865
    7004.1	    0.0865
    7004.4	    0.0865
    7004.7	    0.0865
    7005.0	    0.0864
    7005.3	    0.0864
    7005.6	    0.0864
    7005.9	    0.0864
    7006.2	    0.0864
    7006.5	    0.0864
    7006.8	    0.0864
    7007.1	    0.0864
    7007.4	    0.0864
    7007.7	    0.0864
    7008.0	    0.0864
    7008.3	    0.0864
    7008.6	    0.0864
    7008.9	    0.0864
    7009.2	    0.0864
    7009.5	    0.0864
    7009.8	    0.0864
    7010.1	    0.0864
    7010.4	    0.0864
    7010.7	    0.0864
    7011.0	    0.0863
    7011.3	    0.0863
    7011.6	    0.0863
    7011.9	    0.0863
    7012.2	    0.0863
    7012.5	    0.0863
    7012.8	    0.0863
    7013.1	    0.0863
    7013.4	    0.0863
    7013.7	    0.0863
    7014.0	    0.0863
    7014.3	    0.0863
    7014.6	    0.0863
    7014.9	    0.0863
    7015.2	    0.0863
    7015.5	    0.0863
    7015.8	    0.0863
    7016.1	    0.0863
    7016.4	    0.0863
    7016.7	    0.0863
    7017.0	    0.0863
    7017.3	    0.0863
    7017.6	    0.0863
    7017.9	    0.0862
    7018.2	    0.0862
    7018.5	    0.0862
    7018.8	    0.0862
    7019.1	    0.0862
    7019.4	    0.0862
    7019.7	    0.0862
    7020.0	    0.0862
    7020.3	    0.0862
    7020.6	    0.0862
    7020.9	    0.0862
    7021.2	    0.0862
    7021.5	    0.0862
    7021.8	    0.0862
    7022.1	    0.0862
    7022.4	    0.0862
    7022.7	    0.0862
    7023.0	    0.0862
    7023.3	    0.0862
    7023.6	    0.0862
    7023.9	    0.0862
    7024.2	    0.0862
    7024.5	    0.0861
    7024.8	    0.0861
    7025.1	    0.0861
    7025.4	    0.0861
    7025.7	    0.0861
    7026.0	    0.0861
    7026.3	    0.0861
    7026.6	    0.0861
    7026.9	    0.0861
    7027.2	    0.0861
    7027.5	    0.0861
    7027.8	    0.0861
    7028.1	    0.0861
    7028.4	    0.0861
    7028.7	    0.0861
    7029.0	    0.0861
    7029.3	    0.0861
    7029.6	    0.0861
    7029.9	    0.0861
    7030.2	    0.0861
    7030.5	    0.0861
    7030.8	    0.0861
    7031.1	    0.0861
    7031.4	    0.0861
    7031.7	    0.0861
    7032.0	    0.0861
    7032.3	    0.0861
    7032.6	    0.0861
    7032.9	    0.0861
    7033.2	    0.0861
    7033.5	    0.0860
    7033.8	    0.0860
    7034.1	    0.0860
    7034.4	    0.0860
    7034.7	    0.0860
    7035.0	    0.0860
    7035.3	    0.0861
    7035.6	    0.0861
    7035.9	    0.0861
    7036.2	    0.0860
    7036.5	    0.0860
    7036.8	    0.0860
    7037.1	    0.0860
    7037.4	    0.0860
    7037.7	    0.0860
    7038.0	    0.0860
    7038.3	    0.0860
    7038.6	    0.0860
    7038.9	    0.0860
    7039.2	    0.0860
    7039.5	    0.0860
    7039.8	    0.0860
    7040.1	    0.0860
    7040.4	    0.0860
    7040.7	    0.0860
    7041.0	    0.0860
    7041.3	    0.0860
    7041.6	    0.0860
    7041.9	    0.0860
    7042.2	    0.0860
    7042.5	    0.0860
    7042.8	    0.0860
    7043.1	    0.0860
    7043.4	    0.0860
    7043.7	    0.0860
    7044.0	    0.0860
    7044.3	    0.0859
    7044.6	    0.0859
    7044.9	    0.0859
    7045.2	    0.0859
    7045.5	    0.0859
    7045.8	    0.0859
    7046.1	    0.0859
    7046.4	    0.0859
    7046.7	    0.0859
    7047.0	    0.0859
    7047.3	    0.0859
    7047.6	    0.0859
    7047.9	    0.0859
    7048.2	    0.0859
    7048.5	    0.0859
    7048.8	    0.0859
    7049.1	    0.0859
    7049.4	    0.0859
    7049.7	    0.0859
    7050.0	    0.0859
    7050.3	    0.0859
    7050.6	    0.0859
    7050.9	    0.0859
    7051.2	    0.0859
    7051.5	    0.0859
    7051.8	    0.0859
    7052.1	    0.0859
    7052.4	    0.0859
    7052.7	    0.0859
    7053.0	    0.0859
    7053.3	    0.0859
    7053.6	    0.0859
    7053.9	    0.0858
    7054.2	    0.0858
    7054.5	    0.0858
    7054.8	    0.0858
    7055.1	    0.0858
    7055.4	    0.0858
    7055.7	    0.0858
    7056.0	    0.0858
    7056.3	    0.0858
    7056.6	    0.0858
    7056.9	    0.0858
    7057.2	    0.0858
    7057.5	    0.0858
    7057.8	    0.0858
    7058.1	    0.0858
    7058.4	    0.0858
    7058.7	    0.0858
    7059.0	    0.0858
    7059.3	    0.0858
    7059.6	    0.0858
    7059.9	    0.0858
    7060.2	    0.0858
    7060.5	    0.0858
    7060.8	    0.0858
    7061.1	    0.0858
    7061.4	    0.0858
    7061.7	    0.0858
    7062.0	    0.0858
    7062.3	    0.0858
    7062.6	    0.0858
    7062.9	    0.0858
    7063.2	    0.0858
    7063.5	    0.0857
    7063.8	    0.0858
    7064.1	    0.0857
    7064.4	    0.0857
    7064.7	    0.0857
    7065.0	    0.0857
    7065.3	    0.0857
    7065.6	    0.0857
    7065.9	    0.0857
    7066.2	    0.0857
    7066.5	    0.0858
    7066.8	    0.0857
    7067.1	    0.0857
    7067.4	    0.0857
    7067.7	    0.0858
    7068.0	    0.0858
    7068.3	    0.0858
    7068.6	    0.0858
    7068.9	    0.0858
    7069.2	    0.0857
    7069.5	    0.0857
    7069.8	    0.0857
    7070.1	    0.0857
    7070.4	    0.0857
    7070.7	    0.0857
    7071.0	    0.0857
    7071.3	    0.0857
    7071.6	    0.0857
    7071.9	    0.0857
    7072.2	    0.0857
    7072.5	    0.0857
    7072.8	    0.0857
    7073.1	    0.0857
    7073.4	    0.0857
    7073.7	    0.0857
    7074.0	    0.0857
    7074.3	    0.0857
    7074.6	    0.0857
    7074.9	    0.0856
    7075.2	    0.0856
    7075.5	    0.0856
    7075.8	    0.0856
    7076.1	    0.0856
    7076.4	    0.0856
    7076.7	    0.0856
    7077.0	    0.0856
    7077.3	    0.0856
    7077.6	    0.0856
    7077.9	    0.0857
    7078.2	    0.0857
    7078.5	    0.0857
    7078.8	    0.0857
    7079.1	    0.0857
    7079.4	    0.0857
    7079.7	    0.0856
    7080.0	    0.0856
    7080.3	    0.0856
    7080.6	    0.0856
    7080.9	    0.0856
    7081.2	    0.0856
    7081.5	    0.0856
    7081.8	    0.0856
    7082.1	    0.0856
    7082.4	    0.0856
    7082.7	    0.0856
    7083.0	    0.0856
    7083.3	    0.0856
    7083.6	    0.0856
    7083.9	    0.0856
    7084.2	    0.0856
    7084.5	    0.0856
    7084.8	    0.0856
    7085.1	    0.0856
    7085.4	    0.0856
    7085.7	    0.0856
    7086.0	    0.0856
    7086.3	    0.0856
    7086.6	    0.0856
    7086.9	    0.0856
    7087.2	    0.0856
    7087.5	    0.0856
    7087.8	    0.0856
    7088.1	    0.0856
    7088.4	    0.0856
    7088.7	    0.0856
    7089.0	    0.0856
    7089.3	    0.0856
    7089.6	    0.0856
    7089.9	    0.0856
    7090.2	    0.0856
    7090.5	    0.0856
    7090.8	    0.0855
    7091.1	    0.0856
    7091.4	    0.0855
    7091.7	    0.0855
    7092.0	    0.0855
    7092.3	    0.0855
    7092.6	    0.0855
    7092.9	    0.0855
    7093.2	    0.0855
    7093.5	    0.0855
    7093.8	    0.0855
    7094.1	    0.0855
    7094.4	    0.0855
    7094.7	    0.0855
    7095.0	    0.0855
    7095.3	    0.0855
    7095.6	    0.0856
    7095.9	    0.0856
    7096.2	    0.0856
    7096.5	    0.0855
    7096.8	    0.0856
    7097.1	    0.0855
    7097.4	    0.0855
    7097.7	    0.0855
    7098.0	    0.0855
    7098.3	    0.0855
    7098.6	    0.0855
    7098.9	    0.0855
    7099.2	    0.0855
    7099.5	    0.0855
    7099.8	    0.0855
    7100.1	    0.0855
    7100.4	    0.0855
    7100.7	    0.0855
    7101.0	    0.0855
    7101.3	    0.0855
    7101.6	    0.0855
    7101.9	    0.0855
    7102.2	    0.0855
    7102.5	    0.0855
    7102.8	    0.0855
    7103.1	    0.0855
    7103.4	    0.0855
    7103.7	    0.0855
    7104.0	    0.0855
    7104.3	    0.0855
    7104.6	    0.0854
    7104.9	    0.0854
    7105.2	    0.0855
    7105.5	    0.0854
    7105.8	    0.0854
    7106.1	    0.0854
    7106.4	    0.0854
    7106.7	    0.0855
    7107.0	    0.0855
    7107.3	    0.0855
    7107.6	    0.0855
    7107.9	    0.0855
    7108.2	    0.0855
    7108.5	    0.0855
    7108.8	    0.0854
    7109.1	    0.0854
